plate,well,row,col,species,stages,strains,treatment,conc,other,ImageNumber,ObjectNumber,worm?,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Researcher,Metadata_Series,FileName_RawImage,FileName_WellMask,PathName_RawImage,PathName_WellMask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,12,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1947,2247,252,114,231,7,240.9727786,59.66409861,2.49547772,0.980124797,49.78953096,1,0.866488652,0.400724876,112.2284209,106.0424443,11,5.0032461,5,20,22.26408852,-0.16576778,247.0954544,0.958169291
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,13,M,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3676,4263,273,210,252,7,261.9260065,108.0345484,4.418133541,0.994540981,68.41365775,1,0.862303542,0.226339922,212.4846046,202.022276,11,5.043097665,5,20,22.17207023,-0.205986714,451.764502,0.960543507
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,14,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2142,2499,294,126,273,7,282.7829132,65.62885154,2.589755441,0.983629286,52.22335785,1,0.857142857,0.386136847,123.438466,118.0042372,11,5.061674942,5,20,22.24408686,-0.167090238,264.0243866,0.964430437
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,15,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1323,2016,315,105,294,9,304.3605442,64.85109599,2.384961633,0.962983376,41.042611,4,0.65625,0.419293957,81.18625963,95.04735662,10.44030651,4.668700161,4.123105626,20,21.88463191,-2.161429105,199.1248917,0.765625
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,16,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1766,2289,336,128,315,19,324.2338618,77.44847112,2.775804343,0.976375527,47.41878358,2,0.771515946,0.360255939,103.9547535,108.4619749,11,4.867717919,5,20,22.46260655,1.852797319,248.1959595,0.923640167
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,17,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1845,2142,357,109,336,7,346.1441734,56.97560976,2.312290883,0.977529362,48.46779302,1,0.861344538,0.43247154,105.918202,101.0049504,11,5.051517701,5,20,22.32748322,0.327813706,231.5391052,0.966474594
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,18,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1844,2142,378,109,357,7,366.9913232,57.60357918,2.373885388,0.97801617,48.45465633,1,0.860877684,0.421250329,106.4399513,101.0445446,11,4.994070198,5,20,22.19582345,-0.23728624,234.5391052,0.963427377
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,19,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1742,2058,399,105,378,7,387.9913892,54.84328358,2.253909341,0.975967673,47.09546992,1,0.846452867,0.443673568,101.143511,97.0051545,11,4.962370112,5,20,22.04072406,0.176800078,222.1248917,0.965096953
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,20,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1890,2184,420,111,399,7,408.9428571,58.77195767,2.397210897,0.978960441,49.05530287,1,0.865384615,0.417151449,108.9913886,103.0194156,11,4.999165526,5,20,22.23970668,0.080668234,238.6101731,0.962321792
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,21,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1989,2331,441,118,420,7,429.7863248,61.72046254,2.479654616,0.981151017,50.32368681,1,0.853281853,0.403281971,114.8757017,110.0045454,11,5.014007071,5,20,22.19887322,-0.11384308,248.9533188,0.962264151
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,22,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1373,1617,462,84,441,7,450.989075,45.63292061,1.780162345,0.961240543,41.81097816,1,0.849103278,0.561746519,79.78157795,76.02631123,11,4.989154829,5,20,21.99666767,-0.03298057,175.254834,0.968265162
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,23,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1332,1575,483,82,462,7,471.493994,43.72522523,1.872822131,0.960020116,41.18197511,1,0.845714286,0.533953537,78.16604598,74.06078585,10.77032961,4.864216421,5,20,21.88110103,-0.62791742,177.0538239,0.963123644
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,24,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2156,2520,504,127,483,7,493.0431354,66.28942486,2.717458516,0.983943522,52.39374446,1,0.855555556,0.367990898,124.471898,119.0042016,11,5.026038365,5,20,22.21575665,0.102704664,271.3380951,0.956521739
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,25,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1783,2079,525,106,504,7,514.0673023,55.99495233,2.289036015,0.977116065,47.64647005,1,0.857623858,0.436865123,103.5378354,98.08159868,11,4.973933476,5,20,22.02320465,0.031075263,226.4680374,0.96482684
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,26,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1571,1848,546,95,525,7,534.6174411,49.98726926,2.206496735,0.971409496,44.7242588,1,0.850108225,0.453207106,92.30081395,87.02298547,10.19803903,4.901629571,5,20,21.91315243,-0.401676744,208.7106781,0.943543544
202111125-p01-NJW_1014,D07,D,7,Cel,Adult,RM2702,ML 228,5uM,48hr,91,27,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D07.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D07.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1294,1512,567,79,546,7,556.0309119,41.92967543,1.811719252,0.954830739,40.59029405,1,0.855820106,0.5519619,74.66907882,71.06335202,11,4.921844212,5,20,22.18793414,0.415733706,171.6396103,0.968562874
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,1,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3530,4116,21,203,0,7,9.790934844,104.8736544,4.246861482,0.994123684,67.04129767,1,0.857628766,0.235468005,204.4757093,195.0230756,11,5.04934445,5,20,22.13453143,0.069082995,434.0365799,0.955603682
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,2,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3427,3885,42,192,21,7,30.96790196,101.0907499,3.958713846,0.993474123,66.05597566,1,0.882110682,0.252607296,196.5595276,184.0978001,11,5.109358101,5,20,22.41913498,-0.028768611,412.8944443,0.965080259
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,3,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4316,5145,63,252,42,7,51.84244671,128.9942076,5.558153685,0.996406247,74.13030335,1,0.838872692,0.17991586,257.486558,244.0020492,11,4.866873391,5,20,21.80987174,-0.245785752,549.0487732,0.941330425
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,4,P,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2585,3066,84,159,63,13,72.35938104,83.8139265,3.15617651,0.989887412,57.37006382,1,0.843118069,0.31683906,153.1968652,145.0861813,10.44030651,5.001864527,5,20,21.73177993,-0.083922972,320.1959595,0.950717175
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,5,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4471,5250,105,257,84,7,94.09796466,130.3399687,5.339700357,0.996371965,75.44967862,1,0.851619048,0.187276426,260.5924857,249.008032,11,5.01095212,5,20,22.17779544,0.097425107,547.7289681,0.950265675
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,6,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4144,4914,126,241,105,7,114.5733591,124.3793436,4.80396272,0.996127379,72.63817642,1,0.843304843,0.208161482,245.9478522,233.0085835,10.19803903,5.013878195,5,20,21.6241812,0.245731188,500.1665222,0.943963554
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,7,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4583,5376,147,263,126,7,135.6471743,134.715252,5.618655283,0.996652778,76.38885281,1,0.85249256,0.177978529,268.2524746,255.0019608,10.77032961,5.005704928,5,20,21.92993235,0.104728194,568.8477631,0.954195295
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,8,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3494,4116,168,203,147,7,156.7392673,104.0832856,4.232906638,0.9942319,66.69856797,1,0.84888241,0.236244284,204.5589744,195,11,5.012500315,5,20,21.93929931,0.216031032,431.1076477,0.955950752
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,9,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4317,5040,189,247,168,7,177.8719018,127.5063702,5.172798122,0.996184117,74.1388907,1,0.856547619,0.193318969,252.3787929,239.0188277,11,5.008548882,5,20,22.02676433,0.06934038,529.7350647,0.94525947
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,10,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4694,5439,210,266,189,7,198.9780571,135.9535577,5.397465223,0.996658595,77.3083852,1,0.863026292,0.185272153,271.3374397,258.0174413,11,5.08800828,5,20,22.16287854,-0.01198715,564.2497834,0.956008147
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,11,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,5161,5985,231,293,210,8,220.1567526,149.6882387,6.214346489,0.997324848,81.06287245,1,0.862322473,0.160917966,302.0540788,284.0281676,11,5.013129432,5,20,22.07919905,0.185207092,634.8477631,0.942132165
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,12,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4072,4704,252,231,231,7,240.8280943,118.8715619,4.662555405,0.995519709,72.00438477,1,0.865646259,0.214474663,235.0440304,223.0201785,11,5.082532368,5,20,22.22441435,-0.130111155,488.4507935,0.959924564
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,13,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3832,4431,273,218,252,7,261.8475992,112.8849165,4.365217259,0.994965876,69.85022502,1,0.864816069,0.229083672,221.3544008,210.0095236,11,5.093154085,5,20,22.18287524,-0.155754842,458.4802307,0.96329814
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,14,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2254,2646,294,133,273,7,282.9232476,68.68012422,2.673747125,0.985280134,53.571279,1,0.851851852,0.374006947,129.9713666,125.0039999,11,5.064326412,5,20,22.21828412,-0.059308269,275.1959595,0.968213058
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,15,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2885,3360,315,167,294,7,303.8596187,86.10953206,3.435057102,0.990962502,60.60772299,1,0.858630952,0.291115976,165.9594153,159.0031446,11,5.08330996,5,20,22.26165988,0.265357293,352.8944443,0.969096406
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,16,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2907,3381,336,168,315,7,324.9721362,87.60887513,3.461159018,0.991343528,60.83837076,1,0.859804791,0.28892056,168.4815922,160.0124995,11,5.043694394,5,20,22.12055462,0.151866506,355.5807358,0.958456973
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,17,P,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3725,4263,357,218,336,15,346.0587919,113.9296644,4.456486225,0.9945119,68.86811529,1,0.873797795,0.224392032,214.2507765,202.0618717,11,5.06612147,5,20,22.41567033,0.183676832,456.7350647,0.955618266
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,18,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3714,4389,378,216,357,7,367.1957458,111.2837911,4.795281725,0.994906546,68.76635565,1,0.846206425,0.208538321,219.1506434,208,11,4.914013365,5,20,22.0907377,-0.093731236,473.0782105,0.93953959
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,19,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4500,5208,399,255,378,7,388.0024444,130.2113333,5.444090063,0.996319798,75.69397566,1,0.8640553,0.183685426,259.4165149,247.008097,11,5.058375627,5,20,22.2355826,0.01341098,554.8477631,0.95724314
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,20,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,739,882,420,47,399,5,409.2083897,25.77401894,1.293453425,0.866378205,30.67448489,1,0.837868481,0.773124088,43.55468506,41.19465985,11,4.612276264,4.123105626,20,21.75070588,1.985116876,109.5979797,0.963494133
202111125-p01-NJW_1014,D08,D,8,Cel,Adult,RM2702,DMSO,1p,48hr,19,21,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3141,3675,441,182,420,7,430.0369309,93.8707418,3.887002169,0.992531852,63.23958736,1,0.854693878,0.257267672,181.6015979,174.0028735,11,5.053926695,5,20,22.15280751,-0.132228925,391.6934342,0.957913998
