plate,well,row,col,species,stages,strains,treatment,conc,other,ImageNumber,ObjectNumber,worm?,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Researcher,Metadata_Series,FileName_RawImage,FileName_WellMask,PathName_RawImage,PathName_WellMask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,33,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2875,3108,693,152,672,4,681.9926957,77.09182609,2.790183959,0.989271439,60.50259243,1,0.925032175,0.358399308,159.6779732,147.0306091,11,5.413103826,5,20,23.32720896,-0.015641942,317.4974747,0.988312135
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,34,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3753,4032,714,196,693,4,702.9331202,99.11270983,3.506661206,0.993723066,69.1264639,1,0.930803571,0.285171547,208.548243,191.0104709,11,5.445860913,5,20,23.32989163,-0.137044503,406.6690476,0.986333771
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,35,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3351,3612,735,176,714,4,723.8686959,89.31125037,3.217420645,0.99214285,65.319413,1,0.927740864,0.310807976,186.3131569,171.0263138,11,5.421923235,5,20,23.3096792,-0.009936237,368.0832611,0.986749117
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,36,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2962,3192,756,156,735,4,744.9753545,79.27548953,2.885787091,0.989838592,61.41120038,1,0.927944862,0.346525911,164.3617187,151.0033112,11,5.419161877,5,20,23.37149779,0.025153028,327.7401154,0.987333333
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,37,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3887,4158,777,202,756,4,765.9737587,102.2724466,3.698822156,0.99409373,70.34971294,1,0.934824435,0.270356334,215.6070455,197.010152,11,5.444142411,5,20,23.39873422,-0.037796872,425.0538239,0.986548223
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,38,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3837,4284,798,208,777,4,787.1774824,106.9395361,4.317541364,0.994544172,69.89578051,1,0.895658263,0.231613299,224.4058945,203.009852,11,5.185909987,5,20,23.40919202,-0.108983128,456.2670273,0.945073892
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,39,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4397,4599,819,223,798,4,808.0152377,114.9379122,3.975869011,0.995216589,74.82268559,1,0.956077408,0.251517341,242.9014832,218.1857007,11,5.504477242,5,20,23.72979896,-0.005297492,468.7045815,0.988756465
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,40,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3871,4137,840,201,819,4,829.00155,102.1095324,3.673274653,0.994026446,70.2047739,1,0.9357022,0.272236654,214.6129828,196.0229578,11,5.454627541,5,20,23.42274768,0.045695423,422.7106781,0.98699643
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,41,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4216,4410,861,227,840,17,849.955408,119.1034156,3.881854739,0.994830909,73.26648566,1,0.95600907,0.257608815,233.1518965,209.153054,11,5.495657259,5,20,23.6754965,0.053130147,453.4974747,0.986660426
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,42,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4669,5145,882,249,861,4,871.106661,123.4547012,4.957793753,0.996148958,77.10224014,1,0.907482993,0.201702622,266.2377446,244.0184419,11,5.248647794,5,20,23.34292384,0.229933539,539.3380951,0.955001023
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,43,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4193,4494,903,218,882,4,891.9527784,110.0887193,3.935913508,0.994956674,73.06636306,1,0.933021807,0.254070624,232.8345135,213.0023474,11,5.447323389,5,20,23.3546106,0.086219244,455.3969696,0.987285142
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,44,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2636,3444,924,168,903,4,913.0276935,83.00113809,3.515142566,0.992853358,57.9332326,2,0.765389082,0.284483483,193.8172567,163.0490724,11,5.042107938,5,20,23.13029272,0.002093559,341.2314934,0.813078347
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,45,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4116,4956,945,240,924,4,933.9263848,121.8019922,4.69228276,0.996394219,72.39236124,2,0.830508475,0.213115886,274.6556757,235.0191482,11,5.244345477,5,20,23.30297827,0.020790611,492.645707,0.872403561
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,46,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3532,3801,966,185,945,4,954.8836353,93.87967157,3.39576264,0.992905487,67.06028685,1,0.92922915,0.294484658,196.249782,180.0249983,11,5.424451218,5,20,23.33532436,-0.01469319,388.2253967,0.985216179
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,47,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4206,4494,987,218,966,4,975.9964337,109.767475,3.917837366,0.994948857,73.17954308,1,0.935914553,0.255242856,233.2583854,213.0093895,11,5.465588508,5,20,23.4152057,-0.030384344,455.0538239,0.985704242
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,48,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4644,4935,1008,239,987,4,996.9786822,120.5801034,4.233550682,0.995826666,76.89554243,1,0.941033435,0.236208345,257.2167925,234.0085469,11,5.485529475,5,20,23.47482085,0.040745628,497.0538239,0.988926746
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,49,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3191,3444,1029,168,1008,4,1017.84801,85.4243184,3.091392067,0.991340879,63.74093965,1,0.926538908,0.323478866,177.4816505,163.0030675,11,5.416393207,5,20,23.30575385,0.025036394,352.0832611,0.98700897
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,50,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3400,3570,1050,174,1029,4,1038.922941,90.54617647,3.164425674,0.992078769,65.79524642,1,0.952380952,0.31601311,188.1960199,169.2394753,11,5.474142243,5,20,23.64068369,0.101837686,367.6984848,0.989522701
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,51,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3944,4389,1071,213,1050,4,1060.119929,108.1757099,4.319885876,0.994892916,70.8636491,1,0.898610162,0.231487597,231.1210025,208.0096152,11,5.196434162,5,20,23.32843967,-0.148037682,462.7106781,0.952197006
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,52,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3994,4263,1092,207,1071,4,1080.992238,104.8114672,3.736507265,0.994386181,71.31142084,1,0.936898897,0.267629615,221.3970345,202.0099007,11,5.457958761,5,20,23.42640504,-0.019799073,433.0538239,0.987636004
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,53,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3333,3696,1113,180,1092,4,1101.80408,93.27722772,3.566005312,0.992338742,65.14374416,1,0.901785714,0.28042583,187.9208664,175.0257124,11,5.254167053,5,20,23.21702953,0.279416086,386.4680374,0.960242005
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,54,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3374,3612,1134,176,1113,4,1123.026675,89.47213989,3.241163687,0.992029833,65.54319357,1,0.934108527,0.308531162,186.7926645,171.0730838,11,5.456048483,5,20,23.53647648,0.052489435,370.7045815,0.983100233
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,55,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3337,3528,1155,176,1134,8,1143.905904,92.05753671,3.239961357,0.991653521,65.18282259,1,0.945861678,0.308645656,184.3129952,167.0269439,11,5.471257498,5,20,23.76372388,-0.150653932,368.5979797,0.980893592
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,56,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2307,2499,1176,123,1155,4,1164.947551,62.69917642,2.348170411,0.983229696,54.1974504,1,0.923169268,0.42586347,128.0583255,118.0381294,11,5.391883178,5,20,23.35418918,-0.01580103,260.9116882,0.98970399
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,57,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3415,3675,1197,179,1176,4,1185.896925,90.9601757,3.2651203,0.992370486,65.94022327,1,0.929251701,0.306267429,189.5633609,174.0028735,11,5.428592472,5,20,23.37156936,0.027164243,374.3259018,0.988136574
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,58,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2854,3087,1218,151,1197,4,1206.99965,76.90644709,2.829710096,0.989133139,60.28122146,1,0.92452219,0.353393092,158.5666,146.013698,11,5.407290876,5,20,23.31286794,-0.001829253,318.5685425,0.986519184
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,59,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4053,4347,1239,211,1218,4,1227.947446,106.9553417,3.786586381,0.994598555,71.8362017,1,0.93236715,0.264090106,225.0407873,206.0218435,11,5.45074952,5,20,23.35844691,0.072267727,439.1543289,0.985172581
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,60,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3015,3276,1260,160,1239,4,1249.026866,81.30049751,2.995952858,0.990420482,61.95818935,1,0.92032967,0.333783623,168.2676025,155.0032258,11,5.376538241,5,20,23.23511134,0.024989426,336.9116882,0.982404692
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,61,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3600,3780,1281,184,1260,4,1269.925278,95.36111111,3.359400746,0.992963683,67.70275003,1,0.952380952,0.297672137,199.2087458,179.0698188,11,5.481521142,5,20,23.59015442,0.045030712,389.8406204,0.987925357
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,62,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3203,3507,1302,178,1281,11,1290.826101,91.213862,3.484537354,0.991688319,63.86067853,1,0.913316225,0.286982144,181.4084753,166.1926593,11,5.24186725,5,20,23.34063705,-0.214639526,374.5035713,0.958408139
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,63,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2912,3108,1323,152,1302,4,1311.98592,77.78434066,2.880583968,0.989218931,60.89066886,1,0.936936937,0.347151831,161.146662,147.122398,11,5.435626977,5,20,23.59899553,0.297074579,324.6690476,0.984781874
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,64,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5568,5901,1344,285,1323,4,1332.996408,143.9956897,4.958478911,0.997063222,84.19856166,1,0.943568887,0.201674751,308.0259363,280.0642783,11,5.515112423,5,20,23.5895023,-0.004908537,589.01829,0.986884084
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,65,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3298,3507,1365,183,1344,16,1353.950273,97.6767738,3.220222791,0.991544365,64.80080261,3,0.940404904,0.31053752,182.494866,166.1475248,11,5.459857181,5,20,23.68202127,0.038736118,365.3198052,0.976606455
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,66,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4224,4662,1386,226,1365,4,1375.099905,117.3212595,4.527493545,0.995150836,73.33596551,1,0.906048906,0.220872761,238.1244284,221.0022624,11,5.283415568,5,20,23.42206893,-0.16783441,490.2253967,0.954360596
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,67,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4297,4578,1407,222,1386,4,1396.010938,112.3188271,3.91425922,0.995135556,73.96695427,1,0.938619484,0.255476182,238.0565422,217.0092164,11,5.488324814,5,20,23.45216541,-0.002083153,459.7401154,0.989636112
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,68,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3878,4074,1428,198,1407,4,1417.012378,101.8886024,3.678559812,0.993882503,70.26822151,1,0.951890034,0.271845519,214.4387913,193.2588937,11,5.475477638,5,20,23.68317953,0.15149298,423.3969696,0.98476384
20211118-p01-EJG_975,E08,E,8,Cel,Adult,N2,AlbendazoleSulfoxide,15.50uM,48hr,83,69,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_E08.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_E08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5127,5544,1449,268,1428,4,1438.062805,135.5636825,5.11431537,0.996778247,80.79541538,1,0.92478355,0.195529592,291.8089803,263.0171097,11,5.318800206,5,20,23.4050572,-0.011908052,574.0243866,0.968820862
